Speaker	Vowel	Context	F1/S(F1)	F2/S(F2)	F1g/S(F1g)	F2g/S(F2g)
3397	BAT	a	5.881	2.638	NA	NA
3397	THOUGHT	what	1.364	0.789	NA	NA
3397	HAPPY	is	0.766	1.483	NA	NA
3397	HAPPY	the	0.69	1.781	NA	NA
3397	HOAX	only	0.773	0.819	NA	NA
3397	HAPPY	only	0.967	1.829	NA	NA
3397	BAT	cat	1.27	0.881	NA	NA
3397	BAT	that	1.26	1.016	NA	NA
3397	BAT	can't	1.393	1.084	NA	NA
3397	HAPPY	its	0.909	1.572	NA	NA
3397	THOUGHT	claws	1.11	0.568	NA	NA
3397	THOUGHT	also	1.843	1.671	NA	NA
3397	HOAX	also	0.995	0.907	NA	NA
3397	HOAX	known	0.943	0.934	NA	NA
3397	FACE	as	1.462	1.117	NA	NA
3397	HAPPY	is	0.512	1.761	NA	NA
3397	BAT	a	0.767	1.785	NA	NA
3397	THOUGHT	popular	1.018	0.674	NA	NA
3397	FOOT	popular	0.926	0.979	NA	NA
3397	BAT	popular	1.464	1.137	NA	NA
3397	HAPPY	dish	0.681	1.86	NA	NA
3397	HAPPY	in	0.978	1.079	NA	NA
3397	HAPPY	the	0.587	1.704	NA	NA
3397	HAPPY	ijebu	0.587	1.758	NA	NA
3397	DRESS	ijebu	1.005	1.052	NA	NA
3397	STEW	ijebu	0.825	0.77	NA	NA
3397	DRESS	areas	0.87	1.671	NA	NA
3397	BAT	areas	0.967	1.592	NA	NA
3397	HAPPY	areas	1.017	1.059	NA	NA
3397	BAT	areas	1.365	0.921	NA	NA
3397	THOUGHT	of	1.096	0.915	NA	NA
3397	DRESS	west	1.107	0.895	NA	NA
3397	HAPPY	nigeria	0.863	1.544	NA	NA
3397	HAPPY	nigeria	1.004	1.268	NA	NA
3397	BAT	nigeria	0.974	1.02	NA	NA
3397	BAT	at	1.85	1.049	NA	NA
3397	FLEECE	least	0.558	1.845	NA	NA
3397	THOUGHT	one	0.912	0.994	NA	NA
3397	STEW	root	0.73	1.043	NA	NA
3397	BAT	language	1.56	1.139	NA	NA
3397	HAPPY	language	0.72	1.325	NA	NA
3397	HAPPY	is	0.607	1.746	NA	NA
3397	HAPPY	required	0.791	1.112	NA	NA
3397	BAT	required	1.296	1.218	NA	NA
3397	HAPPY	the	0.508	1.57	NA	NA
3397	THOUGHT	pilot	1.273	0.969	NA	NA
3397	STEW	chute	0.717	1.701	NA	NA
3397	HAPPY	is	0.66	1.707	NA	NA
3397	THOUGHT	connected	1.209	0.896	NA	NA
3397	DRESS	connected	1.272	1.695	NA	NA
3397	DRESS	connected	1.078	1.361	NA	NA
3397	STEW	to	0.823	1.381	NA	NA
3397	HAPPY	the	0.745	1.529	NA	NA
3397	HAPPY	deployment	0.444	1.243	NA	NA
3397	DRESS	deployment	1.16	1.739	NA	NA
3397	BAT	bag	1.46	0.764	NA	NA
3397	THOUGHT	containing	1.037	0.822	NA	NA
3397	FACE	containing	1.104	1.746	NA	NA
3397	HAPPY	containing	0.962	1.676	NA	NA
3397	HAPPY	the	0.926	1.848	NA	NA
3397	BAT	parachute	1.334	0.886	NA	NA
3397	BAT	parachute	1.349	1.169	NA	NA
3397	STEW	parachute	0.816	1.201	NA	NA
3397	BAT	a	0.867	1.622	NA	NA
3397	FOOT	bridle	1.111	0.859	NA	NA
3397	DRESS	when	1.359	1.622	NA	NA
3397	YOU	you	0.956	1.713	NA	NA
3397	THOUGHT	want	1.588	1.284	NA	NA
3397	STEW	to	0.765	1.638	NA	NA
3397	HAPPY	hear	0.863	1.617	NA	NA
3397	BAT	hear	1.056	1.514	NA	NA
3397	FOOT	your	1.108	1.052	NA	NA
3397	BAT	your	1.066	0.971	NA	NA
3397	FACE	latest	1.563	0.962	NA	NA
3397	HAPPY	latest	4.539	2.238	NA	NA
3397	HOAX	notifications	1.028	1.599	NA	NA
3397	HAPPY	notifications	0.824	1.774	NA	NA
3397	HAPPY	notifications	5.138	1.784	NA	NA
3397	FACE	notifications	0.85	1.651	NA	NA
3397	THOUGHT	notifications	1.019	1.25	NA	NA
3397	THOUGHT	just	1.314	1.108	NA	NA
3397	HAPPY	single	1.206	1.67	NA	NA
3397	FOOT	single	0.888	0.665	NA	NA
3397	BAT	tap	1.503	0.846	NA	NA
3397	BAT	the	0.813	1.648	NA	NA
3397	STEW	google	0.705	0.466	NA	NA
3397	FOOT	google	0.762	0.6	NA	NA
3397	BAT	assistant	1.458	1.112	NA	NA
3397	HAPPY	assistant	0.805	1.495	NA	NA
3397	BAT	assistant	1.685	1.158	NA	NA
3397	THOUGHT	touch	1.183	0.933	NA	NA
3397	GIRL	surface	0.977	1.017	NA	NA
3397	HAPPY	surface	0.835	1.692	NA	NA
3397	HOAX	aubergine	1.326	0.674	NA	NA
3397	BAT	aubergine	1.051	1.268	NA	NA
3397	FLEECE	aubergine	1.045	1.672	NA	NA
3397	HAPPY	is	1.033	1.705	NA	NA
3397	HOAX	grown	1.085	0.916	NA	NA
3397	THOUGHT	for	1.073	0.964	NA	NA
3397	HAPPY	its	0.988	1.499	NA	NA
3397	DRESS	edible	1.185	1.348	NA	NA
3397	HAPPY	edible	0.907	1.116	NA	NA
3397	FOOT	edible	0.553	0.557	NA	NA
3397	THOUGHT	spongy	1.011	0.805	NA	NA
3397	HAPPY	spongy	0.865	1.664	NA	NA
3397	BAT	absorbent	1.448	0.998	NA	NA
3397	THOUGHT	absorbent	1.16	0.832	NA	NA
3397	DRESS	absorbent	1.402	1.504	NA	NA
3397	STEW	fruit	0.77	0.989	NA	NA
3397	HAPPY	widely	0.702	1.78	NA	NA
3397	STEW	used	0.655	1.612	NA	NA
3397	HAPPY	in	1.064	1.684	NA	NA
3397	FOOT	cooking	0.797	0.744	NA	NA
3397	HAPPY	cooking	0.838	1.795	NA	NA
3397	BAT	the	2.149	1.804	NA	NA
3397	THOUGHT	water	1.338	0.789	NA	NA
3397	BAT	water	1.455	0.987	NA	NA
3397	THOUGHT	from	1.21	0.89	NA	NA
3397	HAPPY	the	0.797	1.633	NA	NA
3397	HAPPY	river	0.897	1.536	NA	NA
3397	BAT	river	1.364	1.007	NA	NA
3397	HAPPY	which	0.766	1.718	NA	NA
3397	HOAX	flows	0.868	0.846	NA	NA
3397	HAPPY	into	0.982	1.567	NA	NA
3397	STEW	into	0.815	1.423	NA	NA
3397	HAPPY	the	0.77	1.718	NA	NA
3397	DRESS	delta	1.23	1.529	NA	NA
3397	BAT	delta	1.543	1.107	NA	NA
3397	BAT	at	1.789	1.078	NA	NA
3397	HOAX	does	1.082	1.057	NA	NA
3397	THOUGHT	not	1.508	0.856	NA	NA
3397	THOUGHT	compensate	1.343	0.774	NA	NA
3397	DRESS	compensate	1.177	1.241	NA	NA
3397	FACE	compensate	1.041	1.594	NA	NA
3397	THOUGHT	for	1.143	0.844	NA	NA
3397	BAT	the	0.61	0.93	NA	NA
3397	HAPPY	the	0.889	1.459	NA	NA
3397	STEW	school	0.935	0.758	NA	NA
3397	THOUGHT	of	1.175	0.833	NA	NA
3397	THOUGHT	oriental	1.138	0.913	NA	NA
3397	HAPPY	oriental	1.081	0.998	NA	NA
3397	DRESS	oriental	1.08	0.951	NA	NA
3397	BAT	oriental	1.294	0.876	NA	NA
3397	THOUGHT	studies	1.07	0.851	NA	NA
3397	HAPPY	studies	0.661	1.725	NA	NA
3397	THOUGHT	was	1.142	0.602	NA	NA
3397	DRESS	founded	1.178	0.868	NA	NA
3397	BAT	as	1.469	1.043	NA	NA
3397	BAT	an	1.733	1.144	NA	NA
3397	HAPPY	instrument	0.798	1.015	NA	NA
3397	YOU	instrument	0.869	0.881	NA	NA
3397	DRESS	instrument	1.137	1.119	NA	NA
3397	STEW	to	0.818	1.472	NA	NA
3397	DRESS	strengthen	0.996	1.079	NA	NA
3397	DRESS	strengthen	1.006	0.871	NA	NA
3397	HAPPY	britain	0.725	1.199	NA	NA
3397	HAPPY	britain	0.82	0.947	NA	NA
3397	THOUGHT	political	1.23	0.872	NA	NA
3397	HAPPY	political	0.915	1.897	NA	NA
3397	HAPPY	political	3.413	1.571	NA	NA
3397	BAT	political	1.35	0.886	NA	NA
3397	THOUGHT	commercial	1.441	0.807	NA	NA
3397	GIRL	commercial	1.487	0.884	NA	NA
3397	BAT	commercial	1.433	0.928	NA	NA
3397	BAT	and	1.489	1.058	NA	NA
3397	HAPPY	military	0.89	1.016	NA	NA
3397	HAPPY	military	0.718	1.305	NA	NA
3397	HAPPY	military	0.732	0.778	NA	NA
3397	DRESS	presence	0.976	1.363	NA	NA
3397	DRESS	presence	1.272	1.461	NA	NA
3397	HAPPY	in	0.668	0.766	NA	NA
3397	FACE	asia	0.832	1.839	NA	NA
3397	BAT	asia	1.371	1.096	NA	NA
3397	BAT	and	1.334	1.075	NA	NA
3397	BAT	africa	1.489	1.057	NA	NA
3397	HAPPY	africa	1.095	1.074	NA	NA
3397	BAT	africa	1.111	0.964	NA	NA
4310	HAPPY	this	0.722	1.625	NA	NA
4310	HAPPY	is	0.859	1.644	NA	NA
4310	BAT	a	0.877	1.489	NA	NA
4310	DRESS	very	1.11	0.974	NA	NA
4310	HAPPY	very	0.921	1.603	NA	NA
4310	THOUGHT	common	1.226	1.049	NA	NA
4310	YOU	common	1.122	1.131	NA	NA
4310	THOUGHT	of	1.026	0.96	NA	NA
4310	HOAX	bow	0.753	0.68	NA	NA
4310	THOUGHT	one	1.268	1.078	NA	NA
4310	HOAX	showing	0.893	1.678	NA	NA
4310	HAPPY	showing	0.992	1.273	NA	NA
4310	FACE	mainly	0.861	0.82	NA	NA
4310	HAPPY	mainly	0.785	1.675	NA	NA
4310	DRESS	red	1.053	1.605	NA	NA
4310	BAT	and	1.537	1.534	NA	NA
4310	DRESS	yellow	1.062	1.738	NA	NA
4310	HOAX	yellow	0.784	1.107	NA	NA
4310	HAPPY	with	0.788	1.253	NA	NA
4310	HAPPY	little	0.861	1.548	NA	NA
4310	FOOT	little	0.91	1.37	NA	NA
4310	THOUGHT	or	1.104	0.917	NA	NA
4310	HOAX	no	0.854	0.967	NA	NA
4310	FLEECE	green	0.8	0.792	NA	NA
4310	THOUGHT	or	0.933	0.93	NA	NA
4310	STEW	blue	0.589	0.715	NA	NA
4310	FACE	make	1.218	1.262	NA	NA
4310	FOOT	sure	1.044	1.729	NA	NA
4310	BAT	sure	1.221	1.573	NA	NA
4310	GLARE	there	1.129	1.736	NA	NA
4310	HAPPY	enough	0.861	1.625	NA	NA
4310	THOUGHT	enough	1.311	1.1	NA	NA
4310	GLARE	chairs	1.146	1.772	NA	NA
4310	THOUGHT	for	0.98	1.144	NA	NA
4310	DRESS	everyone	1.075	1.507	NA	NA
4310	HAPPY	everyone	0.784	1.158	NA	NA
4310	THOUGHT	everyone	0.998	0.993	NA	NA
4310	DRESS	except	1.108	1.529	NA	NA
4310	DRESS	except	1.212	1.598	NA	NA
4310	THOUGHT	one	1.163	0.904	NA	NA
4310	GIRL	person	1.054	0.724	NA	NA
4310	YOU	person	0.924	1.516	NA	NA
4310	GIRL	urhobo	0.84	1.07	NA	NA
4310	HOAX	urhobo	0.927	1.049	NA	NA
4310	HOAX	urhobo	0.932	0.93	NA	NA
4310	HAPPY	indigenous	0.92	1.894	NA	NA
4310	HAPPY	indigenous	0.941	1.893	NA	NA
4310	HAPPY	indigenous	0.828	1.925	NA	NA
4310	YOU	indigenous	1.206	1.269	NA	NA
4310	THOUGHT	governments	1.139	1.009	NA	NA
4310	BAT	governments	0.797	1.08	NA	NA
4310	DRESS	governments	0.96	0.661	NA	NA
4310	BAT	have	1.912	1.102	NA	NA
4310	BAT	an	1.543	0.939	NA	NA
4310	THOUGHT	ovie	0.919	0.834	NA	NA
4310	HAPPY	ovie	0.8	2.217	NA	NA
4310	STEW	who	0.868	0.895	NA	NA
4310	HAPPY	is	0.915	2.027	NA	NA
4310	HAPPY	the	0.842	0.888	NA	NA
4310	HAPPY	highest	1.08	0.777	NA	NA
4310	THOUGHT	political	1.064	1.387	NA	NA
4310	HAPPY	political	0.747	1.625	NA	NA
4310	HAPPY	political	0.785	1.323	NA	NA
4310	BAT	political	0.791	0.889	NA	NA
4310	HAPPY	figure	0.763	2.097	NA	NA
4310	BAT	figure	0.922	0.817	NA	NA
4310	HAPPY	it	0.9	2.285	NA	NA
4310	HAPPY	is	0.84	1.635	NA	NA
4310	HAPPY	the	1.054	1.767	NA	NA
4310	FACE	major	1.226	1.525	NA	NA
4310	THOUGHT	major	1.483	1.398	NA	NA
4310	HAPPY	river	0.994	1.851	NA	NA
4310	BAT	river	1.443	1.312	NA	NA
4310	BAT	and	1.611	1.443	NA	NA
4310	THOUGHT	source	1.146	1.251	NA	NA
4310	THOUGHT	of	1.107	1.129	NA	NA
4310	THOUGHT	water	1.113	1.008	NA	NA
4310	BAT	water	1.402	1.339	NA	NA
4310	HAPPY	in	0.921	0.772	NA	NA
4310	BAT	that	1.652	1.48	NA	NA
4310	BAT	part	1.603	1.357	NA	NA
4310	THOUGHT	of	0.916	1.405	NA	NA
4310	HAPPY	the	0.789	1.632	NA	NA
4310	BAT	sahara	1.536	1.416	NA	NA
4310	BAT	sahara	1.59	1.405	NA	NA
4310	BAT	sahara	1.472	1.354	NA	NA
4310	DRESS	desert	1.024	1.005	NA	NA
4310	BAT	desert	0.812	0.569	NA	NA
4310	BAT	a	1.004	1.994	NA	NA
4310	GIRL	person	1.211	1.441	NA	NA
4310	YOU	person	1.081	1.04	NA	NA
4310	FLEECE	reads	0.995	2.067	NA	NA
4310	THOUGHT	from	1.211	1.206	NA	NA
4310	BAT	a	0.894	1.783	NA	NA
4310	STEW	futuristic	0.8	1.495	NA	NA
4310	BAT	futuristic	1.12	1.335	NA	NA
4310	HAPPY	futuristic	0.825	1.957	NA	NA
4310	HAPPY	futuristic	0.922	1.941	NA	NA
4310	HAPPY	display	0.762	1.725	NA	NA
4310	FACE	display	0.768	1.847	NA	NA
4310	FLEECE	screen	0.905	0.953	NA	NA
4310	DRESS	let's	1.712	1.261	NA	NA
4310	FACE	break	1.049	1.685	NA	NA
4310	HAPPY	the	0.938	1.921	NA	NA
4310	HAPPY	with	0.746	1.605	NA	NA
4310	THOUGHT	some	1.14	1.127	NA	NA
4310	THOUGHT	warm	1.082	0.697	NA	NA
4310	THOUGHT	up	1.068	0.815	NA	NA
4310	DRESS	questions	1.03	1.361	NA	NA
4310	THOUGHT	questions	0.93	1.521	NA	NA
4310	STEW	choose	0.899	1.221	NA	NA
4310	FACE	the	0.912	1.717	NA	NA
4310	THOUGHT	your	1.192	1.345	NA	NA
4310	BAT	assistant	1.543	1.403	NA	NA
4310	HAPPY	assistant	0.807	1.584	NA	NA
4310	BAT	assistant	1.586	1.448	NA	NA
4310	HAPPY	will	0.779	0.8	NA	NA
4310	STEW	use	0.682	2.051	NA	NA
4310	STEW	to	0.704	1.389	NA	NA
4310	THOUGHT	talk	1.156	1.028	NA	NA
4310	STEW	to	0.702	1.631	NA	NA
4310	YOU	you	0.709	1.216	NA	NA
4310	BAT	kaduna	1.465	1.479	NA	NA
4310	STEW	kaduna	1.153	1.531	NA	NA
4310	BAT	kaduna	1.562	1.147	NA	NA
4310	HAPPY	is	0.981	0.663	NA	NA
4310	BAT	an	1.448	1.53	NA	NA
4310	HAPPY	industrial	0.957	1.476	NA	NA
4310	THOUGHT	industrial	1.19	1.335	NA	NA
4310	HAPPY	industrial	1.268	1.692	NA	NA
4310	BAT	industrial	1.621	1.308	NA	NA
4310	DRESS	centre	1.082	1.735	NA	NA
4310	BAT	centre	1.536	1.306	NA	NA
4310	THOUGHT	of	1.316	0.952	NA	NA
4310	THOUGHT	northern	1.243	1.301	NA	NA
4310	BAT	northern	1.351	1.341	NA	NA
4310	HAPPY	nigeria	0.79	1.892	NA	NA
4310	HAPPY	nigeria	0.953	1.77	NA	NA
4310	BAT	nigeria	1.381	1.176	NA	NA
4310	BAT	and	1.197	1.289	NA	NA
4310	HAPPY	the	0.811	1.813	NA	NA
4310	HAPPY	middle	0.815	0.601	NA	NA
4310	FOOT	middle	0.75	1.077	NA	NA
4310	DRESS	belt	1.014	1.409	NA	NA
4310	BAT	maria	1.857	1.276	NA	NA
4310	BAT	maria	1.617	1.359	NA	NA
4310	BAT	has	1.33	0.992	NA	NA
4310	FACE	stayed	0.949	1.728	NA	NA
4310	HAPPY	in	0.847	1.071	NA	NA
4310	STEW	to	0.915	1.285	NA	NA
4310	BAT	avoid	1.658	1.229	NA	NA
4310	BAT	her	1.463	0.713	NA	NA
4310	FLEECE	feelings	0.877	1.619	NA	NA
4310	HAPPY	feelings	0.88	1.016	NA	NA
4310	THOUGHT	for	1.107	1.256	NA	NA
4310	HAPPY	the	0.747	2.113	NA	NA
4310	BAT	captain	1.599	1.171	NA	NA
4310	HAPPY	captain	1.002	0.437	NA	NA
4310	STEW	you've	0.919	2.064	NA	NA
4310	GIRL	turned	1.343	1.096	NA	NA
4310	THOUGHT	on	1.265	1.211	NA	NA
4310	GIRL	personal	1.253	1.45	NA	NA
4310	BAT	personal	1.594	1.289	NA	NA
4310	HAPPY	results	0.764	1.826	NA	NA
4310	THOUGHT	results	1.17	1.098	NA	NA
4310	THOUGHT	but	1.03	1.149	NA	NA
4310	THOUGHT	not	1.189	1.108	NA	NA
4310	BAT	match	1.517	1.314	NA	NA
4310	DRESS	efik	1.578	1.789	NA	NA
4310	HAPPY	efik	0.902	2.149	NA	NA
4310	HAPPY	ibibio	0.814	2.174	NA	NA
4310	HAPPY	ibibio	0.828	2.078	NA	NA
4310	HAPPY	ibibio	0.907	1.816	NA	NA
4310	HOAX	ibibio	1.069	1.342	NA	NA
4310	BAT	language	1.716	1.362	NA	NA
4310	HAPPY	language	0.782	1.952	NA	NA
4310	HAPPY	is	0.77	2.011	NA	NA
4310	HOAX	spoken	1.035	1.036	NA	NA
4310	DRESS	spoken	0.922	1.195	NA	NA
4310	HAPPY	in	0.735	1.001	NA	NA
4310	BAT	akwa	1.38	1.271	NA	NA
4310	BAT	akwa	1.549	1.554	NA	NA
4310	HAPPY	ibom	0.853	1.825	NA	NA
4310	HAPPY	ibom	0.841	1.046	NA	NA
4310	THOUGHT	ibom	1.032	1.07	NA	NA
4310	FACE	state	1.122	1.233	NA	NA
4310	BAT	and	0.766	1.694	NA	NA
4310	THOUGHT	cross	1.299	1.386	NA	NA
4310	HAPPY	river	0.748	2.036	NA	NA
4310	BAT	river	0.582	1.859	NA	NA
4310	FACE	state	1.804	1.649	NA	NA
4310	BAT	kwara	1.626	1.19	NA	NA
4310	BAT	kwara	1.344	1.234	NA	NA
4310	FACE	state	1	1.488	NA	NA
4310	BAT	has	1.726	1.437	NA	NA
4310	BAT	a	0.816	1.206	NA	NA
4310	BAT	large	1.795	1.466	NA	NA
4310	DRESS	area	1.11	1.465	NA	NA
4310	BAT	area	0.813	1.39	NA	NA
4310	HAPPY	area	0.948	1.704	NA	NA
4310	BAT	area	1.41	1.268	NA	NA
4310	THOUGHT	of	1.229	1.081	NA	NA
4310	HAPPY	rich	0.819	1.922	NA	NA
4310	BAT	agricultural	1.62	1.437	NA	NA
4310	HAPPY	agricultural	0.732	0.758	NA	NA
4310	THOUGHT	agricultural	1.077	1.129	NA	NA
4310	FOOT	agricultural	1.007	1.171	NA	NA
4310	BAT	agricultural	1.354	1.212	NA	NA
4310	BAT	land	1.653	1.277	NA	NA
4310	THOUGHT	montane	1.365	1.035	NA	NA
4310	FACE	montane	1.252	1.601	NA	NA
4310	BAT	land	1.703	1.417	NA	NA
4310	HAPPY	is	0.815	1.749	NA	NA
4310	FACE	mainly	1.002	1.327	NA	NA
4310	HAPPY	mainly	0.901	1.678	NA	NA
4310	HAPPY	in	0.788	1.789	NA	NA
4310	BAT	the	0.939	1.683	NA	NA
4310	BAT	mountains	0.975	2.024	NA	NA
4310	HAPPY	near	0.907	1.011	NA	NA
4310	BAT	near	0.997	1.982	NA	NA
4310	HAPPY	the	0.722	1.121	NA	NA
4310	BAT	cameroon	1.628	1.368	NA	NA
4310	DRESS	cameroon	1.074	1.537	NA	NA
4310	STEW	cameroon	0.779	1.094	NA	NA
4310	THOUGHT	border	1.043	1.051	NA	NA
4310	BAT	border	0.899	1.351	NA	NA
4310	FLEECE	please	0.697	1.644	NA	NA
4310	FACE	make	1.142	1.738	NA	NA
4310	FOOT	sure	0.96	1.533	NA	NA
4310	BAT	sure	1.246	1.019	NA	NA
4310	BAT	that	1.34	1.026	NA	NA
4310	HAPPY	the	0.786	1.784	NA	NA
4310	DRESS	text	1.297	1.532	NA	NA
4310	YOU	you	0.746	1.922	NA	NA
4310	DRESS	send	1.187	0.991	NA	NA
4310	HAPPY	is	0.773	1.85	NA	NA
4310	BAT	a	0.849	1.197	NA	NA
4310	THOUGHT	shorter	1.125	1.517	NA	NA
4310	BAT	shorter	1.498	1.457	NA	NA
4310	DRESS	representation	1.119	1.409	NA	NA
4310	DRESS	representation	0.691	1.631	NA	NA
4310	DRESS	representation	1.107	0.774	NA	NA
4310	FACE	representation	0.853	1.756	NA	NA
4310	THOUGHT	representation	1.115	1.485	NA	NA
4310	THOUGHT	of	1.062	1.237	NA	NA
4310	HAPPY	the	0.776	1.535	NA	NA
4310	THOUGHT	audio	1.063	1.056	NA	NA
4310	HAPPY	audio	0.812	1.8	NA	NA
4310	HOAX	audio	0.662	1.296	NA	NA
4310	GLARE	fare	1.576	1.384	NA	NA
4310	HAPPY	evasion	0.991	1.267	NA	NA
4310	FACE	evasion	0.874	1.863	NA	NA
4310	THOUGHT	evasion	1.26	1.6	NA	NA
4310	HAPPY	is	0.839	1.296	NA	NA
4310	HAPPY	distinct	0.768	1.761	NA	NA
4310	HAPPY	distinct	0.909	1.9	NA	NA
4310	THOUGHT	from	1.015	1.06	NA	NA
4310	GLARE	fare	1.123	1.794	NA	NA
4310	BAT	avoidance	1.646	1.523	NA	NA
4310	BAT	avoidance	1.083	0.55	NA	NA
4310	THOUGHT	one	1.431	0.967	NA	NA
4310	BAT	can	1.514	1.481	NA	NA
4310	THOUGHT	also	1.281	1.294	NA	NA
4310	HOAX	also	0.959	1.485	NA	NA
4310	HAPPY	define	0.787	1.958	NA	NA
4310	BAT	paths	1.68	1.413	NA	NA
4310	BAT	and	1.605	1.029	NA	NA
4310	STEW	loops	0.756	1.027	NA	NA
4310	HAPPY	in	0.924	1.116	NA	NA
4310	DRESS	pointed	0.995	0.601	NA	NA
4310	FACE	spaces	0.765	1.882	NA	NA
4310	DRESS	spaces	0.692	1.834	NA	NA
4310	HOAX	opened	1.078	0.951	NA	NA
4310	DRESS	opened	1.017	1.085	NA	NA
4310	HAPPY	his	0.819	1.694	NA	NA
4310	THOUGHT	company	1.233	1.037	NA	NA
4310	BAT	company	0.889	1.573	NA	NA
4310	HAPPY	company	0.862	1.501	NA	NA
4310	HAPPY	with	0.834	1.772	NA	NA
4310	THOUGHT	money	1.116	1.117	NA	NA
4310	HAPPY	money	0.888	1.762	NA	NA
4310	THOUGHT	borrowed	0.994	0.978	NA	NA
4310	HOAX	borrowed	1.009	1.131	NA	NA
4310	THOUGHT	from	1.068	1.148	NA	NA
4310	HAPPY	his	0.767	1.674	NA	NA
4310	THOUGHT	brother	1.119	1.226	NA	NA
4310	BAT	brother	1.384	1.523	NA	NA
4310	HAPPY	in	0.879	0.983	NA	NA
4310	THOUGHT	law	0.594	0.962	NA	NA
4310	STEW	to	0.913	1.46	NA	NA
4310	DRESS	reply	0.905	1.748	NA	NA
4310	HAPPY	reply	1.262	2.139	NA	NA
4310	THOUGHT	touch	1.443	0.998	NA	NA
4310	BAT	and	1.7	0.871	NA	NA
4310	HOAX	hold	0.925	0.901	NA	NA
4310	BAT	the	0.777	1.582	NA	NA
4310	STEW	google	0.794	0.956	NA	NA
4310	FOOT	google	0.78	0.846	NA	NA
4310	BAT	assistant	1.38	1.161	NA	NA
4310	HAPPY	assistant	0.8	1.593	NA	NA
4310	BAT	assistant	1.474	1.396	NA	NA
4310	THOUGHT	touch	1.052	1.344	NA	NA
4310	GIRL	surface	1.082	1.321	NA	NA
4310	HAPPY	surface	0.815	1.905	NA	NA
4310	THOUGHT	talking	1.051	1.022	NA	NA
4310	HAPPY	talking	1.038	2.163	NA	NA
4310	STEW	to	0.85	1.523	NA	NA
4310	HAPPY	the	0.934	2.135	NA	NA
4310	HAPPY	hebrews	0.706	2.227	NA	NA
4310	STEW	hebrews	0.783	1.507	NA	NA
4310	HAPPY	it	2.56	2.079	NA	NA
4310	THOUGHT	was	1.062	1.161	NA	NA
4310	BAT	a	0.992	1.577	NA	NA
4310	HOAX	token	1.191	1.167	NA	NA
4310	DRESS	token	1.117	1.013	NA	NA
4310	BAT	that	1.339	1.445	NA	NA
4310	GLARE	there	0.992	1.639	NA	NA
4310	FOOT	would	0.787	0.691	NA	NA
4310	FLEECE	be	0.806	1.766	NA	NA
4310	HOAX	no	0.928	0.992	NA	NA
4310	THOUGHT	more	1.09	0.908	NA	NA
4310	STEW	universal	0.786	2.127	NA	NA
4310	HAPPY	universal	0.823	1.427	NA	NA
4310	GIRL	universal	1.362	0.919	NA	NA
4310	BAT	universal	1.422	1.243	NA	NA
4310	THOUGHT	floods	0.959	1.132	NA	NA
4310	HAPPY	here's	1.498	1.797	NA	NA
4310	THOUGHT	one	1.292	0.963	NA	NA
4310	BAT	for	0.806	1.692	NA	NA
4310	FACE	the	1.284	1.304	NA	NA
4310	DRESS	generation	1.008	1.817	NA	NA
4310	DRESS	generation	1.003	1.777	NA	NA
4310	FACE	generation	0.796	1.928	NA	NA
4310	THOUGHT	generation	1.02	1.196	NA	NA
4310	HAPPY	if	0.913	2.237	NA	NA
4310	FACE	playing	1.043	1.599	NA	NA
4310	HAPPY	playing	0.99	1.209	NA	NA
4310	HAPPY	in	0.865	1.033	NA	NA
4310	THOUGHT	front	1.352	1.217	NA	NA
4310	THOUGHT	of	1.184	1.241	NA	NA
4310	BAT	a	0.886	1.809	NA	NA
4310	BAT	garage	1.294	1.541	NA	NA
4310	HAPPY	garage	0.833	1.99	NA	NA
4310	THOUGHT	door	0.983	1.171	NA	NA
4310	THOUGHT	or	1.063	0.973	NA	NA
4310	HAPPY	similar	0.888	1.876	NA	NA
4310	HAPPY	similar	0.954	1.667	NA	NA
4310	BAT	similar	1.615	1.426	NA	NA
4310	HAPPY	the	0.786	1.757	NA	NA
4310	THOUGHT	structure	1.36	1.242	NA	NA
4310	BAT	structure	1.433	1.271	NA	NA
4310	FACE	takes	0.916	1.877	NA	NA
4310	THOUGHT	on	1.379	0.887	NA	NA
4310	HAPPY	the	0.757	1.672	NA	NA
4310	HOAX	role	0.829	1.089	NA	NA
4310	THOUGHT	of	1.062	1.124	NA	NA
4310	HAPPY	wicket	0.731	1.987	NA	NA
4310	HAPPY	wicket	1.06	1.062	NA	NA
4310	FLEECE	keeper	0.75	2.156	NA	NA
4310	BAT	keeper	1.587	1.361	NA	NA
4310	HAPPY	he	0.97	1.669	NA	NA
4310	THOUGHT	doesn't	1.354	1.392	NA	NA
4310	BAT	doesn't	0.906	1.188	NA	NA
4310	FLEECE	speak	0.925	2.002	NA	NA
4310	THOUGHT	your	1.174	1.469	NA	NA
4310	BAT	language	1.688	1.351	NA	NA
4310	HAPPY	language	0.766	2.078	NA	NA
4310	THOUGHT	but	0.987	1.207	NA	NA
4310	HAPPY	he	1.126	1.887	NA	NA
4310	BAT	can	1.54	1.407	NA	NA
4310	HAPPY	still	0.726	1.611	NA	NA
4310	FLEECE	be	0.804	1.692	NA	NA
4310	THOUGHT	fun	1.141	1.05	NA	NA
4310	STEW	to	0.917	1.689	NA	NA
4310	BAT	chat	1.525	1.422	NA	NA
4310	HAPPY	with	0.718	2.167	NA	NA
4310	FACE	male	1.251	1.22	NA	NA
